epoch,train_mos_rmse,train_mos_plcc,train_mos_srcc,train_quality_class_rmse,train_spatial_flag_f1,train_hallucination_flag_f1,train_lighting_flag_f1,train_rendering_flag_f1,train_physics_violation_flag_f1,train_object_flicker_flag_f1,train_motion_inconsistency_flag_f1,train_total_loss,val_mos_rmse,val_mos_plcc,val_mos_srcc,val_quality_class_rmse,val_spatial_flag_f1,val_hallucination_flag_f1,val_lighting_flag_f1,val_rendering_flag_f1,val_physics_violation_flag_f1,val_object_flicker_flag_f1,val_motion_inconsistency_flag_f1,val_total_loss
13,11.79547474616027,0.58361316,0.5771620101988132,0.658163256244255,0.6129341777010171,0.5648738210553148,0.0212992545260915,0.5449425017601502,0.0207715133531157,0.4562659846547314,0.108707124010554,1.2555722060579788,11.788174564804873,0.6100468,0.5838140621659403,0.669774809507054,0.5245901639344263,0.3984168865435356,0.048780487804878,0.4798255179934569,0.0392156862745098,0.3052631578947368,0.0366492146596858,1.4228969731330872
14,11.549111362637454,0.6050791,0.5970284985841898,0.649238597139586,0.6150877869959482,0.5682337992376112,0.0234291799787007,0.5500936329588015,0.0441176470588235,0.4482584553255931,0.1032813340505648,1.2450551137098114,11.538500483520512,0.6145728,0.591711804904199,0.6499738302831491,0.5907534246575342,0.4624277456647399,0.02,0.4968287526427061,0.0379746835443038,0.3747072599531616,0.0648379052369077,1.4445625286102295
15,11.539800353017378,0.6059715,0.5978602884308414,0.6461601250905847,0.6184971098265896,0.5773718924403856,0.0357894736842105,0.5673628643562084,0.0661870503597122,0.4840954274353877,0.1461139896373057,1.232178976871137,11.780138686809623,0.6143696,0.5906165325927193,0.6572734481616188,0.509765625,0.4565469293163383,0.0100502512562814,0.452914798206278,0.0251572327044025,0.3953488372093023,0.1006864988558352,1.4504947514533997
16,11.42217290779416,0.61635643,0.6060401944917689,0.644477587691225,0.6140418929402638,0.581725888324873,0.0337197049525816,0.5694444444444444,0.0885714285714285,0.4911417322834646,0.1723107569721115,1.218411943260229,11.648169613577908,0.618584,0.5928259910755846,0.6599614685544161,0.5632798573975044,0.459954233409611,0.03,0.4417040358744394,0.0363636363636363,0.3422982885085575,0.0771084337349397,1.470390741109848
17,11.417897253240058,0.616317,0.6048367536014249,0.6422970049604597,0.6293733179546328,0.5878226008519168,0.0676923076923076,0.5758628677322214,0.1134163208852005,0.4903988183161004,0.173,1.2072854391195351,11.598786362924937,0.620382,0.5858193082065128,0.6520791573639588,0.5166340508806262,0.4565992865636147,0.0197044334975369,0.3866837387964149,0.0465116279069767,0.3942307692307692,0.0972222222222222,1.459282949924469
18,11.430395035346,0.6157668,0.6071504970624519,0.6446040256913068,0.6344586728754366,0.5927770859277709,0.0794297352342158,0.5743037678446057,0.1246612466124661,0.4945919370698132,0.2049538610976202,1.1942521187494386,11.574398043245123,0.62033033,0.5913939386350616,0.6470916984010865,0.4850894632206759,0.4602991944764096,0.0380952380952381,0.4436860068259385,0.0348837209302325,0.4566596194503171,0.1040723981900452,1.4819345765113832
19,11.302605617192569,0.6255699,0.6136585697144756,0.6355250584023657,0.6333398171561953,0.5944444444444444,0.0902708124373119,0.5942594718714121,0.1006993006993007,0.51953125,0.2135642135642135,1.1814219783448436,11.470599864648875,0.63244885,0.6007260627128447,0.6428280144480405,0.5328467153284672,0.4636363636363636,0.0837209302325581,0.4385150812064965,0.0359281437125748,0.4051172707889126,0.0945626477541371,1.5049577224254609
20,11.254560775287008,0.6298325,0.6187156678266119,0.634317492241477,0.6526235158942933,0.6074930852401308,0.1095617529880478,0.5899280575539568,0.1446111869031378,0.5330143540669856,0.2272727272727272,1.1693810772527755,11.487518835207966,0.64805245,0.6179430423618159,0.6412542555669672,0.5183098591549296,0.4444444444444444,0.0642201834862385,0.3645699614890886,0.0352941176470588,0.4008908685968819,0.1210855949895615,1.50601211643219
21,11.174532914267637,0.6363629,0.6263422852295696,0.6309537078906876,0.6465152098575279,0.6149693251533742,0.1148514851485148,0.6022201665124884,0.1586021505376344,0.5298142717497556,0.2569573283858998,1.1585121784570085,11.507878797331092,0.62572855,0.6014363537970916,0.6439292408190344,0.5101449275362319,0.4650630011454754,0.0727272727272727,0.4469783352337514,0.0603015075376884,0.4543610547667343,0.1913357400722021,1.5207415130138398
22,11.157084970723549,0.6378013,0.6273448789546294,0.6297922941712251,0.6500574932924492,0.6349828515433611,0.1418983700862895,0.616572077185017,0.2066326530612245,0.5278450363196125,0.2740707568293775,1.142965288912657,11.490881580499831,0.62744004,0.5934108558374241,0.6464407638176781,0.509765625,0.4691358024691358,0.087719298245614,0.4439411098527746,0.0618556701030927,0.4087912087912088,0.1924528301886792,1.551907202243805
23,11.028232064380052,0.6481009,0.6417365029987482,0.6259472344679979,0.6527993779160186,0.6434824902723736,0.1571969696969697,0.6059918293236496,0.2471626733921816,0.55893536121673,0.3106027276726792,1.123780010418254,11.283574844848458,0.6368283,0.6071098753217149,0.6364418082789609,0.5096525096525096,0.4608294930875576,0.056338028169014,0.4343786295005807,0.0725388601036269,0.4364406779661017,0.1686274509803921,1.581103467464447
24,11.055618473387256,0.6459098,0.637995700817012,0.6245837255845249,0.653860929696504,0.6362089914945322,0.187037037037037,0.632579185520362,0.2434782608695652,0.5743685687558466,0.3080260303687636,1.1160550531300222,11.410401641703942,0.64171207,0.6127942306711589,0.6425383071389409,0.5162523900573613,0.4398034398034398,0.100418410041841,0.4245939675174014,0.0851063829787234,0.3529411764705882,0.174757281553398,1.600869801402092
25,11.04582379855264,0.64687675,0.6340609060795839,0.6242263058239733,0.659396299902629,0.643639017270737,0.2075298438934802,0.6381429221665909,0.2666666666666666,0.5599622285174694,0.3248159376353399,1.1081965481335263,11.139520320187364,0.6476152,0.6135276116334454,0.6324631232793524,0.5694444444444444,0.4713804713804714,0.1867704280155642,0.4220994475138122,0.0853080568720379,0.440251572327044,0.1750972762645914,1.6162692865133286
26,10.860145332951674,0.66117,0.6536708393332591,0.6144346579985652,0.677779882553514,0.6756561521791477,0.2135036496350364,0.6367328519855595,0.3133971291866029,0.5736505032021958,0.3675856307435254,1.0872098189326542,11.364594447581831,0.64897376,0.6135100311126622,0.6417039298925372,0.5309090909090909,0.4570135746606334,0.1526104417670682,0.4009433962264151,0.0631578947368421,0.2949061662198391,0.1244635193133047,1.698575049996376
27,10.814111490280592,0.664901077747345,0.6572063635405726,0.6130229381653706,0.6888973095869647,0.6792995922283521,0.2530973451327433,0.6427766508902412,0.3095238095238095,0.5892193308550185,0.3801583993330554,1.074841012344352,11.34596319125462,0.6341000199317932,0.5968017932283202,0.643214342716124,0.5042816365366318,0.504950495049505,0.1755725190839694,0.3995186522262334,0.0975609756097561,0.3856502242152466,0.1878453038674033,1.6644695310592652
28,10.7332871509135,0.6706433296203613,0.6600454370045162,0.6075307864955627,0.6952344350499615,0.6780476075979803,0.2603342128408091,0.6547245857590686,0.3462414578587699,0.603145235892692,0.4109149277688603,1.05751410504966,11.349433757084327,0.6430280208587646,0.6096386258576865,0.6373709164623483,0.4815184815184815,0.4617169373549884,0.1176470588235294,0.4356435643564356,0.0956937799043062,0.4405458089668616,0.2580645161290322,1.6613687324523925
29,10.799615316251034,0.6663370132446289,0.656107728762638,0.6128922218705546,0.6937535599012721,0.6817307692307693,0.2724890829694323,0.6576698155645524,0.37583892617449666,0.5904590459045904,0.4265514532600157,1.0464763461163278,11.132733689414028,0.6520582437515259,0.6174522153416433,0.6287856134373517,0.5238540692235735,0.4650112866817156,0.09836065573770492,0.43811610076670315,0.05825242718446602,0.3584905660377358,0.20938628158844766,1.7013143224716187
30,10.807322767588282,0.6653633117675781,0.6596347057511946,0.6114686310879576,0.6938304824139919,0.6823529411764706,0.29477292202227934,0.6645753977145418,0.3578708946772367,0.5885608856088561,0.4071370640713706,1.0387092999998946,11.060891934346921,0.6526027917861938,0.6185845758141683,0.6229879177982346,0.5216589861751152,0.45875706214689266,0.10894941634241245,0.4087256027554535,0.06542056074766354,0.3276283618581907,0.19572953736654805,1.7239054232835769
31,10.561395530966703,0.6840128302574158,0.6748049575114974,0.6033768725843278,0.7097020626432391,0.6875149200286464,0.31464435146443515,0.676936816253628,0.4232456140350877,0.6207211319032405,0.44028103044496486,1.012037507077842,11.228581363142494,0.6567549109458923,0.6218713616417033,0.6351056406050836,0.5191956124314442,0.45955451348182885,0.13168724279835392,0.4263392857142857,0.07106598984771574,0.34823529411764703,0.15748031496062992,1.7366669949293136
32,10.636147429455521,0.6784002780914307,0.668373453693711,0.6057342931432647,0.7176560121765602,0.7036064007642704,0.34210526315789475,0.6723328114515769,0.40129449838187703,0.5903890160183066,0.43740219092331767,1.006209375161045,11.142272570580445,0.6487939357757568,0.614119722648972,0.6269109361185426,0.5598591549295775,0.45474613686534215,0.18382352941176472,0.40835266821345706,0.09565217391304348,0.417910447761194,0.22984562607204118,1.7322786724567414
33,10.640070739740393,0.6777788400650024,0.6670620215836818,0.6053757134606054,0.702176403207331,0.7029328287606433,0.31208053691275167,0.684736725172184,0.41252699784017277,0.6100456621004566,0.45374280230326297,1.0082207890051715,11.111061536890276,0.6533990502357483,0.617672802966152,0.6232544843081641,0.5468354430379747,0.4672686230248307,0.15384615384615385,0.446961894953656,0.0707070707070707,0.4136460554371002,0.23972602739726026,1.7139357008934022
34,10.710778299897294,0.6727344989776611,0.6648205746772508,0.6081301371562269,0.7110432958230021,0.7026768642447419,0.3236994219653179,0.6858026054316626,0.45732349841938885,0.6214123006833713,0.45471769609700646,0.9919173929642241,11.10600527964418,0.6525562405586243,0.6190632842208843,0.6248535223022852,0.5229936880072137,0.48451327433628316,0.1606425702811245,0.4135593220338983,0.07766990291262135,0.3788546255506608,0.1750465549348231,1.7415707036256791
35,10.492129327835759,0.6888541579246521,0.6770475581382355,0.5962138253760426,0.7175076452599388,0.69887586701746,0.3527481542247744,0.6852554093241133,0.4623541887592789,0.6339928057553957,0.47527788424683787,0.9864110115717452,11.16981788316035,0.6544384360313416,0.6213200828034794,0.6290244708099814,0.5263157894736842,0.4898373983739837,0.14049586776859505,0.44052863436123346,0.11494252873563218,0.38344226579520696,0.1972318339100346,1.811627843618393
36,10.516238054427202,0.6872284412384033,0.678580715825651,0.5956900173058421,0.723574144486692,0.7113647170708511,0.3774781919111816,0.6877083796399199,0.453781512605042,0.6556498436802144,0.4900263455024464,0.9694982246459042,11.325697476969962,0.6418470740318298,0.6107935851934886,0.6327583619495524,0.48955223880597015,0.484472049689441,0.12749003984063745,0.4172494172494173,0.08071748878923767,0.40816326530612246,0.20833333333333334,1.8596667511463165
37,10.486796478936025,0.6892410516738892,0.6787752888022206,0.5966292389615803,0.7159309021113244,0.7108376715570279,0.3933649289099526,0.6994462901439645,0.4579831932773109,0.6553419758605274,0.48218972628421447,0.9631013147929112,11.221893125268187,0.6537144780158997,0.6191996664850333,0.6304607490116952,0.5397379912663756,0.48026315789473684,0.17518248175182483,0.3897316219369895,0.08620689655172414,0.4146341463414634,0.1791044776119403,1.7983917025327683
38,10.546923828011973,0.6845644116401672,0.6739964736911062,0.5999295501277636,0.7232245681381958,0.7101176470588235,0.4,0.6848767488341105,0.4857142857142857,0.6619841966637401,0.4822163983526769,0.9653329064312357,11.012073826418714,0.6574370265007019,0.6218112156027576,0.6211347986247976,0.5233812949640287,0.48214285714285715,0.10655737704918032,0.42744656917885265,0.0851063829787234,0.391304347826087,0.2038664323374341,1.8310272396802902
39,10.328436357707533,0.7006807923316956,0.6882625298572976,0.5918352473442964,0.7347094801223242,0.7163053722902922,0.40644171779141103,0.6957101578128473,0.5076142131979695,0.6725820763087844,0.49325337331334335,0.94326424217858,11.148494984960413,0.65712571144104,0.6233026834123868,0.6316120865507916,0.5306122448979592,0.4528710725893825,0.11715481171548117,0.4177071509648127,0.10526315789473684,0.39045553145336226,0.24745762711864408,1.8818213582038879
40,10.384634301584082,0.6963266730308533,0.6872801044601641,0.5924337001114861,0.7370434117422069,0.715962441314554,0.4198473282442748,0.7053394858272907,0.5217391304347826,0.6565701559020044,0.5078899082568807,0.9392449782193218,11.158275089202121,0.6619728803634644,0.625195863188564,0.6294752591538044,0.5055970149253731,0.4869927159209157,0.14285714285714285,0.4335195530726257,0.10699588477366255,0.3775280898876405,0.22564102564102564,1.873103979229927
41,10.349656369314424,0.6991572380065918,0.6916521156364738,0.589053856662306,0.7358633776091081,0.7317989666510099,0.425629290617849,0.7036133894923521,0.5499505440158259,0.6559284116331097,0.5140117994100295,0.9334958999531142,11.21749182316325,0.6567171216011047,0.6239798312416073,0.6338375172953001,0.4762826718296225,0.4869927159209157,0.12295081967213115,0.4304932735426009,0.10486891385767791,0.3737166324435318,0.2336,1.933078837275505
42,10.305938297737734,0.7022512555122375,0.692220503062308,0.5909344271333343,0.7369826435246996,0.7296786389413988,0.4360333080999243,0.7044052863436123,0.5497536945812808,0.6567555749890687,0.5292809488510007,0.9248582430401143,11.192729729226196,0.6518290638923645,0.6160666004360961,0.6312166743404667,0.4598825831702544,0.42770352369380316,0.12749003984063745,0.43823845327604727,0.09569377990430622,0.39662447257383965,0.2147887323943662,1.87163645029068
43,10.516967143639397,0.6871788501739502,0.6795549385445917,0.6005592650406678,0.7356979405034325,0.7207761476573592,0.4142746314972847,0.7105496453900709,0.5513833992094862,0.6562079784849844,0.5112173593232806,0.9339749567453489,11.099122543707425,0.6556549668312073,0.616703746313841,0.6254803480587732,0.5072463768115942,0.47983014861995754,0.16058394160583941,0.4420368364030336,0.10576923076923077,0.3774403470715835,0.20714285714285716,1.8708732364177705
44,10.364502893388124,0.6979782581329346,0.6923635297905962,0.5931714903737262,0.7402422611036339,0.7261989133002599,0.4489187173750932,0.7125435540069687,0.5416248746238717,0.6550370693414741,0.5204872646733112,0.9201518199302728,11.121924500276188,0.6552960872650146,0.6174529741160052,0.6268505832560779,0.46607669616519176,0.4731182795698925,0.14285714285714285,0.41522491349480967,0.10441767068273092,0.39035087719298245,0.2593192868719611,1.8984260891675948
45,10.240743039114108,0.7067655324935913,0.698523898447341,0.5848308539593028,0.7498104624715694,0.738751472320377,0.4291129643669447,0.6988798594333406,0.5459882583170255,0.6695352839931153,0.5255102040816326,0.9157566120959882,11.074792960752593,0.6596140265464783,0.6252294011119712,0.6255394038467306,0.5342706502636204,0.4694736842105263,0.16778523489932887,0.4503735325506937,0.10185185185185185,0.367816091954023,0.21869488536155202,1.8935315506458283
46,10.359862165086456,0.6984434127807617,0.6894560641666787,0.5920292111822538,0.7363809523809524,0.7369908170473275,0.42780748663101603,0.7169060773480663,0.5458128078817734,0.6687640449438202,0.5312046444121916,0.9098108339524392,11.254429263163495,0.6486186385154724,0.6095768460338687,0.6342804448358083,0.5046728971962616,0.4646017699115044,0.14336917562724014,0.4060324825986079,0.08771929824561403,0.36199095022624433,0.23102310231023102,1.8976738946437837
47,10.379929072554857,0.6969602108001709,0.6899031660990054,0.5933758410039406,0.7454305634068212,0.7321092278719398,0.44124336618650495,0.7156492785793562,0.5634075508228461,0.6740380362671384,0.5353824160114368,0.9115450720128637,11.1344711620751,0.6570183038711548,0.6204083135110342,0.630878932401715,0.5207207207207207,0.4694104560622914,0.17647058823529413,0.41713641488162345,0.07729468599033816,0.4105960264900662,0.21837088388214904,1.9069697486162185
48,10.303978931050056,0.7024946212768555,0.6939093505926168,0.5882552020827396,0.7457755838238086,0.7432081266241436,0.43644716692189894,0.7237969676994067,0.5440313111545988,0.6748573935936815,0.524900036350418,0.9001753975095717,11.156348134525494,0.6534894704818726,0.6189326768812586,0.6294189874530587,0.4944029850746269,0.496468213925328,0.14869888475836432,0.4360086767895879,0.09954751131221719,0.38565022421524664,0.2003338898163606,1.949656252026558
49,10.264397906350027,0.7047415375709534,0.694250291412472,0.5883791341820747,0.7461276917264829,0.7343860476078247,0.42725880551301687,0.7272329246935202,0.49696969696969695,0.6786182772190643,0.5294974508375819,0.9131401001282458,11.151368170989645,0.65086829662323,0.613450615743556,0.6312449785542708,0.5296167247386759,0.4753157290470723,0.14022140221402213,0.41601779755283647,0.07272727272727272,0.38202247191011235,0.20224719101123595,1.8413642954826355
50,10.318207612041702,0.7013962864875793,0.6933882987748493,0.5907376570459455,0.7425422762682881,0.740287261596421,0.41326137239784116,0.7289514178940426,0.542,0.6675438596491228,0.526706231454006,0.9054531073948532,11.090771772327631,0.655470073223114,0.6206482203305426,0.627964523084794,0.4990892531876138,0.44970414201183434,0.1411764705882353,0.4157303370786517,0.10628019323671498,0.3841059602649007,0.23168654173764908,1.9053120576143265
