epoch,train_mos_rmse,train_mos_plcc,train_mos_srcc,train_quality_class_rmse,train_spatial_flag_f1,train_hallucination_flag_f1,train_lighting_flag_f1,train_rendering_flag_f1,train_physics_violation_flag_f1,train_object_flicker_flag_f1,train_motion_inconsistency_flag_f1,train_total_loss,val_mos_rmse,val_mos_plcc,val_mos_srcc,val_quality_class_rmse,val_spatial_flag_f1,val_hallucination_flag_f1,val_lighting_flag_f1,val_rendering_flag_f1,val_physics_violation_flag_f1,val_object_flicker_flag_f1,val_motion_inconsistency_flag_f1,val_total_loss
1,15.60623042571735,0.27017364,0.2826233432594893,0.8756016297798795,0.3758262511803588,0.306701030927835,0.0063157894736842,0.3214076246334311,0.0,0.0618556701030927,0.0023654642223536,1.4378571340088984,13.906251645891755,0.42120773,0.4059796153012358,0.820030345529706,0.3835616438356164,0.4613434727503168,0.0,0.3572395128552097,0.0,0.1666666666666666,0.0,1.4187420613765716
2,13.494155183674662,0.41497695,0.4101505763320135,0.7741864749097578,0.4842820730671198,0.4124579124579124,0.0,0.4119212346993081,0.0,0.2152297042164883,0.0011862396204033,1.3926390202949224,12.413698050621022,0.5523208,0.5371697031809696,0.7725800278947162,0.4141069397042093,0.5244831338411317,0.0,0.3205673758865248,0.0,0.1773700305810397,0.0,1.3856137347221376
3,13.056257736766195,0.4544039,0.4444889461117749,0.7520952759179351,0.5064908304141768,0.4501377410468319,0.0,0.4316841835426813,0.0,0.244293645897594,0.0011848341232227,1.3730195308835798,12.739747356981873,0.5325715,0.5221847545573233,0.7627396222674209,0.5530434782608695,0.4769975786924939,0.0,0.4795454545454545,0.0,0.3092783505154639,0.0,1.3827526082992554
4,12.874953779119098,0.4739406,0.4633485809349111,0.7391824217718893,0.5299249340637046,0.4750998668442077,0.0,0.4505,0.0,0.2860438292964244,0.0047281323877068,1.3574832319497654,12.159892107836267,0.5657705,0.5537039598654008,0.7244506003925026,0.5049115913555993,0.4907407407407407,0.0,0.4325637910085054,0.0,0.2992518703241895,0.0,1.3874833226203918
5,12.574590074899373,0.5033293,0.494245137777564,0.7209303996344557,0.531326281529699,0.4854368932038835,0.0,0.4700876095118899,0.0,0.2823250296559905,0.0023710729104919,1.3435396176873105,12.186101432174048,0.57562906,0.5602663314718376,0.7232529522215491,0.472986748216106,0.4669811320754717,0.0,0.4517593643586833,0.0,0.3576470588235294,0.0110192837465564,1.4043938546180723
6,12.449678372437916,0.51659393,0.5065035787940155,0.7133974129053747,0.5446446649119255,0.486429512516469,0.0,0.4928606597735105,0.0,0.3017991874637261,0.0023682652457075,1.3293223611077558,11.821103792499535,0.59317654,0.5812260562615573,0.6894133342899236,0.5474060822898033,0.4156862745098039,0.0,0.4568181818181818,0.0,0.3656884875846501,0.005524861878453,1.394774427652359
7,12.307600101712431,0.5303513,0.5264675172964537,0.7026799806977836,0.5747719159063863,0.500132590824715,0.0,0.4986503067484663,0.0,0.3469721767594108,0.0023598820058997,1.3143496768450045,12.130332167591032,0.5810488,0.5737803225971373,0.7112532532790186,0.5274302213666987,0.5039370078740157,0.0,0.4671052631578947,0.0,0.2366197183098591,0.005524861878453,1.3926014757156373
8,12.166734738790913,0.5453168,0.5364149324550807,0.6921854100938509,0.5696557245796637,0.5195071868583162,0.0043383947939262,0.5137704118937363,0.0,0.3335224049914917,0.0070422535211267,1.3050655732841885,11.695182682353996,0.59659,0.5885859388865259,0.6821662384718126,0.5212464589235127,0.4851811196487376,0.0,0.3944374209860936,0.0,0.3144329896907216,0.0163487738419618,1.4131164181232452
9,12.167367435984897,0.54439425,0.5343752929786971,0.6902511128337528,0.5921438342778972,0.5306639635073492,0.0021691973969631,0.5227272727272727,0.0060422960725075,0.3955223880597014,0.016260162601626,1.2869040326536418,11.821429071932648,0.5928692,0.5781851115015209,0.6882783212069009,0.5516045099739809,0.4942528735632184,0.0,0.4700460829493088,0.0138888888888888,0.3520782396088019,0.0110192837465564,1.433723197221756
10,11.999382638945235,0.5617063,0.5530700591005495,0.6836998339491706,0.5952941176470589,0.533470648815654,0.0043290043290043,0.525150421179302,0.0208955223880597,0.369281045751634,0.020918070889018,1.2787133014120329,11.836810250413617,0.5902882,0.5786009390849175,0.6822523416344088,0.491609081934847,0.4779161947904869,0.02,0.4390243902439024,0.0136054421768707,0.3300492610837438,0.0217391304347826,1.4526825079917909
11,11.864740376804896,0.57402676,0.5653780936026167,0.6740109845152095,0.6078238647532928,0.5600612088752869,0.0064864864864864,0.5431447746883988,0.0269058295964125,0.4396284829721362,0.052572706935123,1.2554727585708298,11.633138453500855,0.60717624,0.5932417955477699,0.6669873171805852,0.5092592592592593,0.5186721991701245,0.0101010101010101,0.4454649827784156,0.027027027027027,0.3615023474178404,0.0663265306122449,1.4678023612499238
12,11.913435562398195,0.5694528,0.5657313405928449,0.6759225113362481,0.6152037617554859,0.5593177827940807,0.0149892933618843,0.553639846743295,0.0325443786982248,0.4177545691906005,0.0995132504056246,1.2437213092377828,11.89738009808219,0.59784985,0.5806627778873714,0.6855283555357804,0.4849074975657254,0.4909284951974386,0.0201005025125628,0.4514721919302072,0.0261437908496732,0.3282828282828283,0.0106382978723404,1.4987544047832488
13,11.743293958806008,0.5860063,0.5770781908810187,0.6665147941175137,0.6113074204946997,0.5751633986928104,0.0254777070063694,0.5588165115724171,0.0607814761215629,0.4333504889346372,0.1072756240042485,1.226291836432691,11.73334182681152,0.6069545,0.5877956616771828,0.6775975157880226,0.4878048780487805,0.4436619718309859,0.0101010101010101,0.4811715481171548,0.0372670807453416,0.3586206896551724,0.0696517412935323,1.4945680582523346
14,11.788585534378887,0.58155394,0.573415769081327,0.6696111108430058,0.6233611442193087,0.5834586466165413,0.0542797494780793,0.5783923131005391,0.1194444444444444,0.4631685166498486,0.1236673773987206,1.21093419638956,11.507158787865084,0.61490107,0.5999226245574648,0.6574127024363705,0.5056179775280899,0.461361014994233,0.0101010101010101,0.4371327849588719,0.0496894409937888,0.3155339805825243,0.0646766169154228,1.5178327190876006
15,11.546090023216465,0.6033773,0.5974045162995184,0.6562122379519215,0.6417530815887302,0.6057338887527567,0.0375782881002087,0.5900943396226415,0.1294765840220385,0.4748995983935743,0.1389320891653706,1.1869631179098814,12.013766339705423,0.60072315,0.5789422353037397,0.6888606521906447,0.5292479108635098,0.4667444574095682,0.0588235294117647,0.4362801377726751,0.0617283950617283,0.3888888888888889,0.1363636363636363,1.5313848915100097
16,11.619097123647345,0.5976594,0.5903120100095698,0.6627865144778727,0.6321428571428571,0.5946481665014867,0.0712830957230142,0.5896887621762888,0.1703800786369593,0.4667666166916541,0.2042012701514411,1.1839686204802315,11.684400830950652,0.5982578,0.5829338627883569,0.6657986553202624,0.512962962962963,0.4812712826333711,0.0666666666666666,0.4916317991631799,0.0379746835443038,0.2684210526315789,0.1162227602905569,1.5314766693115234
17,11.54648516129814,0.603592,0.5981781833172184,0.6537420169131384,0.6516014934171743,0.6075388026607539,0.0767676767676767,0.5994410805775501,0.1949934123847167,0.4828629032258064,0.2009756097560975,1.1689260972609443,11.886693076294982,0.6089334,0.5945040303620169,0.6797279696638778,0.531332744924978,0.4984293193717277,0.0571428571428571,0.4326160815402038,0.0365853658536585,0.3370786516853932,0.1055045871559633,1.5702181050777435
18,11.462823235500071,0.6110648,0.6041576610989047,0.6482719072067266,0.6617447056537789,0.6252436647173489,0.0672097759674134,0.5843876820243495,0.2607626076260763,0.5201358563803978,0.2301396244583534,1.1512129582835309,11.7515991421364,0.6061859,0.5952332891688314,0.6692384175170065,0.4455747711088504,0.4606481481481481,0.0711111111111111,0.4362486828240253,0.0846560846560846,0.4285714285714285,0.184,1.595574921131134
19,11.440315942202902,0.6131446,0.6014806117667978,0.6512049940596691,0.6615505706414797,0.6307579819644162,0.1365853658536585,0.6141291676381441,0.2857142857142857,0.528046421663443,0.2555762081784387,1.1295163054817945,11.89142059591967,0.5987493,0.5858952854253123,0.6716399779787549,0.4995178399228543,0.4953173777315297,0.0633484162895927,0.4469783352337514,0.0869565217391304,0.4206642066420664,0.2352941176470588,1.639475243091583
20,11.374985244238369,0.6193239,0.6092148875019275,0.6438840911614446,0.6768447837150128,0.6385776911836337,0.1511961722488038,0.6380396732788798,0.3176470588235294,0.530397319291527,0.312472647702407,1.104513623293227,11.827276121289245,0.6018967,0.5893096166955679,0.6691726187001463,0.5018867924528302,0.4795698924731182,0.0924369747899159,0.4576271186440678,0.1052631578947368,0.3644251626898048,0.1850393700787401,1.6765374481678008
21,11.353876307329951,0.620428,0.6131076623488976,0.6411860265665613,0.668883238803051,0.6548332933557208,0.1863468634686347,0.6368715083798883,0.3573883161512027,0.5297504798464492,0.3289930555555556,1.095897019625119,11.825323985139503,0.59217864,0.571427528380764,0.6727225258815559,0.4662813102119461,0.4756637168141593,0.0675105485232067,0.482901554404145,0.0457142857142857,0.358974358974359,0.2037037037037037,1.6407095947265624
22,11.1734298797782,0.6355946,0.6250843367708799,0.6330943716083708,0.6750580945003873,0.6511965192168238,0.202020202020202,0.6405710338475709,0.3724604966139955,0.5572232645403377,0.3546511627906977,1.0821627335012676,11.84653055771532,0.60130805,0.5849791267804743,0.6695950214012333,0.4760076775431862,0.4703344120819849,0.090566037735849,0.4483133841131664,0.0732984293193717,0.3677130044843049,0.2722689075630252,1.679595356464386
23,11.136243646148674,0.6393265,0.6292227731714986,0.6283953943473511,0.681782945736434,0.6580645161290323,0.1969286359530262,0.6524334251606979,0.3705308775731311,0.5537583254043768,0.3481575603557814,1.0703108416260003,11.72159535769309,0.6037723,0.586656545619768,0.6649655652990215,0.5115452930728241,0.4695652173913043,0.072289156626506,0.4415011037527593,0.0648648648648648,0.359090909090909,0.1506276150627615,1.713886837720871
24,11.11817088170904,0.6406209,0.6325446796131107,0.627592598477404,0.6890658380268013,0.6627386283290125,0.2574955908289241,0.6582394851758216,0.4043010752688172,0.5831792975970426,0.3819301848049281,1.0439928905274816,11.748013592274134,0.61111647,0.5960655038089602,0.6682295039337884,0.4914285714285714,0.4893401015228426,0.0530973451327433,0.464968152866242,0.0923076923076923,0.3644251626898048,0.2213592233009708,1.7762497284412384
